series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Freq	Sex	Units	2010	2011	2012	2013	2014	2016	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	854	-1.742843829	12.27491081	BFA	Burkina Faso	2	ANNUAL	MALE	PERCENT						5.4140607102846	5.4140607102846	2016	5.4140607102846	ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowTheme.action?th.themeId=10#tabs-3	E
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	854	-1.742843829	12.27491081	BFA	Burkina Faso	3	ANNUAL	FEMALE	PERCENT						0.691867786733706	0.691867786733706	2016	0.691867786733706	ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowTheme.action?th.themeId=10#tabs-3	E
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	858	-56.01387025	-32.8002838	URY	Uruguay	1	ANNUAL	BOTHSEX	PERCENT						80.51	80.51	2016	80.51	ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowTheme.action?th.themeId=10#tabs-3	E
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	858	-56.01387025	-32.8002838	URY	Uruguay	2	ANNUAL	MALE	PERCENT						73.1716417910448	73.1716417910448	2016	73.1716417910448	ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowTheme.action?th.themeId=10#tabs-3	E
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	858	-56.01387025	-32.8002838	URY	Uruguay	3	ANNUAL	FEMALE	PERCENT						62.1185089974293	62.1185089974293	2016	62.1185089974293	ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowTheme.action?th.themeId=10#tabs-3	E
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	860	63.11944558	41.77560518	UZB	Uzbekistan	1	ANNUAL	BOTHSEX	PERCENT	98.1							2010	98.1	ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowTheme.action?th.themeId=10#tabs-3	E
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	860	63.11944558	41.77560518	UZB	Uzbekistan	2	ANNUAL	MALE	PERCENT											
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	860	63.11944558	41.77560518	UZB	Uzbekistan	3	ANNUAL	FEMALE	PERCENT											
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	862	-66.15642084	7.121324748	VEN	Venezuela (Bolivarian Republic)	1	ANNUAL	BOTHSEX	PERCENT						62.4124	62.4124	2016	62.4124	ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowTheme.action?th.themeId=10#tabs-3	E
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	862	-66.15642084	7.121324748	VEN	Venezuela (Bolivarian Republic)	2	ANNUAL	MALE	PERCENT						61.1652380166034	61.1652380166034	2016	61.1652380166034	ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowTheme.action?th.themeId=10#tabs-3	E
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	862	-66.15642084	7.121324748	VEN	Venezuela (Bolivarian Republic)	3	ANNUAL	FEMALE	PERCENT						63.4559454779877	63.4559454779877	2016	63.4559454779877	ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowTheme.action?th.themeId=10#tabs-3	E
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	876	-176.2034788	-13.28471201	WLF	Wallis and Futuna Islands	1	ANNUAL	BOTHSEX	PERCENT											
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	876	-176.2034788	-13.28471201	WLF	Wallis and Futuna Islands	2	ANNUAL	MALE	PERCENT											
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	876	-176.2034788	-13.28471201	WLF	Wallis and Futuna Islands	3	ANNUAL	FEMALE	PERCENT											
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	882	-172.4430749	-13.61541469	WSM	Samoa	1	ANNUAL	BOTHSEX	PERCENT		49.4726100910191						2011	49.4726100910191	ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowTheme.action?th.themeId=10#tabs-3	E
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	882	-172.4430749	-13.61541469	WSM	Samoa	2	ANNUAL	MALE	PERCENT											
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	882	-172.4430749	-13.61541469	WSM	Samoa	3	ANNUAL	FEMALE	PERCENT											
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	887	45.22389143	15.22242099	YEM	Yemen	1	ANNUAL	BOTHSEX	PERCENT		8.5						2011	8.5	ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowTheme.action?th.themeId=10#tabs-3	E
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	887	45.22389143	15.22242099	YEM	Yemen	2	ANNUAL	MALE	PERCENT											
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	887	45.22389143	15.22242099	YEM	Yemen	3	ANNUAL	FEMALE	PERCENT											
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	894	27.850329	-14.59701056	ZMB	Zambia	1	ANNUAL	BOTHSEX	PERCENT						8.78672	8.78672	2016	8.78672	ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowTheme.action?th.themeId=10#tabs-3	E
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	894	27.850329	-14.59701056	ZMB	Zambia	2	ANNUAL	MALE	PERCENT						15.7172841151386	15.7172841151386	2016	15.7172841151386	ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowTheme.action?th.themeId=10#tabs-3	E
2017.Q2.G.01	SI_COV_PENSN	Proportion of population above retirement age receiving a pension, total and by sex (%)	894	27.850329	-14.59701056	ZMB	Zambia	3	ANNUAL	FEMALE	PERCENT						3.44668256482263	3.44668256482263	2016	3.44668256482263	ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowTheme.action?th.themeId=10#tabs-3	E
