series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Age	Freq	Units	2000	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2017.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls aged 15 to 49 years subjected to physical or sexual violence by a current or former intimate partner in the previous 12 months	388	-77.31068409	18.15616857	JAM	Jamaica	11	40-49	ANNUAL	PERCENT																		
2017.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls aged 15 to 49 years subjected to physical or sexual violence by a current or former intimate partner in the previous 12 months	388	-77.31068409	18.15616857	JAM	Jamaica	12	15-24	ANNUAL	PERCENT					10.6										2008	10.6	RHS	C
2017.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls aged 15 to 49 years subjected to physical or sexual violence by a current or former intimate partner in the previous 12 months	388	-77.31068409	18.15616857	JAM	Jamaica	13	35-49	ANNUAL	PERCENT					5.1										2008	5.1	RHS	C
2017.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls aged 15 to 49 years subjected to physical or sexual violence by a current or former intimate partner in the previous 12 months	388	-77.31068409	18.15616857	JAM	Jamaica	14	25-34	ANNUAL	PERCENT					8.5										2008	8.5	RHS	C
2017.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls aged 15 to 49 years subjected to physical or sexual violence by a current or former intimate partner in the previous 12 months	388	-77.31068409	18.15616857	JAM	Jamaica	15	45-59	ANNUAL	PERCENT																		
2017.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls aged 15 to 49 years subjected to physical or sexual violence by a current or former intimate partner in the previous 12 months	388	-77.31068409	18.15616857	JAM	Jamaica	16	35-44	ANNUAL	PERCENT																		
2017.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls aged 15 to 49 years subjected to physical or sexual violence by a current or former intimate partner in the previous 12 months	392	139.2716103	36.6554539	JPN	Japan	1	20-24	ANNUAL	PERCENT																		
2017.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls aged 15 to 49 years subjected to physical or sexual violence by a current or former intimate partner in the previous 12 months	392	139.2716103	36.6554539	JPN	Japan	2	15-49	ANNUAL	PERCENT																		
2017.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls aged 15 to 49 years subjected to physical or sexual violence by a current or former intimate partner in the previous 12 months	392	139.2716103	36.6554539	JPN	Japan	3	15-19	ANNUAL	PERCENT																		
2017.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls aged 15 to 49 years subjected to physical or sexual violence by a current or former intimate partner in the previous 12 months	392	139.2716103	36.6554539	JPN	Japan	4	25-29	ANNUAL	PERCENT																		
2017.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls aged 15 to 49 years subjected to physical or sexual violence by a current or former intimate partner in the previous 12 months	392	139.2716103	36.6554539	JPN	Japan	5	30-34	ANNUAL	PERCENT																		
2017.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls aged 15 to 49 years subjected to physical or sexual violence by a current or former intimate partner in the previous 12 months	392	139.2716103	36.6554539	JPN	Japan	6	40-44	ANNUAL	PERCENT																		
2017.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls aged 15 to 49 years subjected to physical or sexual violence by a current or former intimate partner in the previous 12 months	392	139.2716103	36.6554539	JPN	Japan	7	35-39	ANNUAL	PERCENT																		
2017.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls aged 15 to 49 years subjected to physical or sexual violence by a current or former intimate partner in the previous 12 months	392	139.2716103	36.6554539	JPN	Japan	8	45-49	ANNUAL	PERCENT																		
2017.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls aged 15 to 49 years subjected to physical or sexual violence by a current or former intimate partner in the previous 12 months	392	139.2716103	36.6554539	JPN	Japan	9	20-29	ANNUAL	PERCENT																		
2017.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls aged 15 to 49 years subjected to physical or sexual violence by a current or former intimate partner in the previous 12 months	392	139.2716103	36.6554539	JPN	Japan	10	30-39	ANNUAL	PERCENT																		
2017.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls aged 15 to 49 years subjected to physical or sexual violence by a current or former intimate partner in the previous 12 months	392	139.2716103	36.6554539	JPN	Japan	11	40-49	ANNUAL	PERCENT																		
2017.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls aged 15 to 49 years subjected to physical or sexual violence by a current or former intimate partner in the previous 12 months	392	139.2716103	36.6554539	JPN	Japan	12	15-24	ANNUAL	PERCENT																		
2017.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls aged 15 to 49 years subjected to physical or sexual violence by a current or former intimate partner in the previous 12 months	392	139.2716103	36.6554539	JPN	Japan	13	35-49	ANNUAL	PERCENT																		
2017.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls aged 15 to 49 years subjected to physical or sexual violence by a current or former intimate partner in the previous 12 months	392	139.2716103	36.6554539	JPN	Japan	14	25-34	ANNUAL	PERCENT																		
2017.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls aged 15 to 49 years subjected to physical or sexual violence by a current or former intimate partner in the previous 12 months	392	139.2716103	36.6554539	JPN	Japan	15	45-59	ANNUAL	PERCENT																		
2017.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls aged 15 to 49 years subjected to physical or sexual violence by a current or former intimate partner in the previous 12 months	392	139.2716103	36.6554539	JPN	Japan	16	35-44	ANNUAL	PERCENT																		
2017.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls aged 15 to 49 years subjected to physical or sexual violence by a current or former intimate partner in the previous 12 months	398	66.65359159	48.01963494	KAZ	Kazakhstan	1	20-24	ANNUAL	PERCENT																		
2017.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls aged 15 to 49 years subjected to physical or sexual violence by a current or former intimate partner in the previous 12 months	398	66.65359159	48.01963494	KAZ	Kazakhstan	2	15-49	ANNUAL	PERCENT																		
2017.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls aged 15 to 49 years subjected to physical or sexual violence by a current or former intimate partner in the previous 12 months	398	66.65359159	48.01963494	KAZ	Kazakhstan	3	15-19	ANNUAL	PERCENT																		
2017.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls aged 15 to 49 years subjected to physical or sexual violence by a current or former intimate partner in the previous 12 months	398	66.65359159	48.01963494	KAZ	Kazakhstan	4	25-29	ANNUAL	PERCENT																		
2017.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls aged 15 to 49 years subjected to physical or sexual violence by a current or former intimate partner in the previous 12 months	398	66.65359159	48.01963494	KAZ	Kazakhstan	5	30-34	ANNUAL	PERCENT																		
2017.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls aged 15 to 49 years subjected to physical or sexual violence by a current or former intimate partner in the previous 12 months	398	66.65359159	48.01963494	KAZ	Kazakhstan	6	40-44	ANNUAL	PERCENT																		
2017.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls aged 15 to 49 years subjected to physical or sexual violence by a current or former intimate partner in the previous 12 months	398	66.65359159	48.01963494	KAZ	Kazakhstan	7	35-39	ANNUAL	PERCENT																		
2017.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls aged 15 to 49 years subjected to physical or sexual violence by a current or former intimate partner in the previous 12 months	398	66.65359159	48.01963494	KAZ	Kazakhstan	8	45-49	ANNUAL	PERCENT																		
2017.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls aged 15 to 49 years subjected to physical or sexual violence by a current or former intimate partner in the previous 12 months	398	66.65359159	48.01963494	KAZ	Kazakhstan	9	20-29	ANNUAL	PERCENT																		
2017.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls aged 15 to 49 years subjected to physical or sexual violence by a current or former intimate partner in the previous 12 months	398	66.65359159	48.01963494	KAZ	Kazakhstan	10	30-39	ANNUAL	PERCENT																		
2017.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls aged 15 to 49 years subjected to physical or sexual violence by a current or former intimate partner in the previous 12 months	398	66.65359159	48.01963494	KAZ	Kazakhstan	11	40-49	ANNUAL	PERCENT																		
2017.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls aged 15 to 49 years subjected to physical or sexual violence by a current or former intimate partner in the previous 12 months	398	66.65359159	48.01963494	KAZ	Kazakhstan	12	15-24	ANNUAL	PERCENT																		
2017.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls aged 15 to 49 years subjected to physical or sexual violence by a current or former intimate partner in the previous 12 months	398	66.65359159	48.01963494	KAZ	Kazakhstan	13	35-49	ANNUAL	PERCENT																		
2017.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls aged 15 to 49 years subjected to physical or sexual violence by a current or former intimate partner in the previous 12 months	398	66.65359159	48.01963494	KAZ	Kazakhstan	14	25-34	ANNUAL	PERCENT																		
2017.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls aged 15 to 49 years subjected to physical or sexual violence by a current or former intimate partner in the previous 12 months	398	66.65359159	48.01963494	KAZ	Kazakhstan	15	45-59	ANNUAL	PERCENT																		
2017.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls aged 15 to 49 years subjected to physical or sexual violence by a current or former intimate partner in the previous 12 months	398	66.65359159	48.01963494	KAZ	Kazakhstan	16	35-44	ANNUAL	PERCENT																		
2017.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls aged 15 to 49 years subjected to physical or sexual violence by a current or former intimate partner in the previous 12 months	400	37.13024774	30.65365973	JOR	Jordan	1	20-24	ANNUAL	PERCENT									15.1					15.1	2012	15.1	DHS	C
2017.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls aged 15 to 49 years subjected to physical or sexual violence by a current or former intimate partner in the previous 12 months	400	37.13024774	30.65365973	JOR	Jordan	2	15-49	ANNUAL	PERCENT									14.1					14.1	2012	14.1	DHS	C
2017.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls aged 15 to 49 years subjected to physical or sexual violence by a current or former intimate partner in the previous 12 months	400	37.13024774	30.65365973	JOR	Jordan	3	15-19	ANNUAL	PERCENT									18.2					18.2	2012	18.2	DHS	C
2017.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls aged 15 to 49 years subjected to physical or sexual violence by a current or former intimate partner in the previous 12 months	400	37.13024774	30.65365973	JOR	Jordan	4	25-29	ANNUAL	PERCENT									16.6					16.6	2012	16.6	DHS	C
2017.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls aged 15 to 49 years subjected to physical or sexual violence by a current or former intimate partner in the previous 12 months	400	37.13024774	30.65365973	JOR	Jordan	5	30-34	ANNUAL	PERCENT									16					16	2012	16	DHS	C
2017.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls aged 15 to 49 years subjected to physical or sexual violence by a current or former intimate partner in the previous 12 months	400	37.13024774	30.65365973	JOR	Jordan	6	40-44	ANNUAL	PERCENT									11.5					11.5	2012	11.5	DHS	C
2017.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls aged 15 to 49 years subjected to physical or sexual violence by a current or former intimate partner in the previous 12 months	400	37.13024774	30.65365973	JOR	Jordan	7	35-39	ANNUAL	PERCENT									14.7					14.7	2012	14.7	DHS	C
2017.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls aged 15 to 49 years subjected to physical or sexual violence by a current or former intimate partner in the previous 12 months	400	37.13024774	30.65365973	JOR	Jordan	8	45-49	ANNUAL	PERCENT									9.3					9.3	2012	9.3	DHS	C
2017.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls aged 15 to 49 years subjected to physical or sexual violence by a current or former intimate partner in the previous 12 months	400	37.13024774	30.65365973	JOR	Jordan	9	20-29	ANNUAL	PERCENT																		
2017.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls aged 15 to 49 years subjected to physical or sexual violence by a current or former intimate partner in the previous 12 months	400	37.13024774	30.65365973	JOR	Jordan	10	30-39	ANNUAL	PERCENT																		
2017.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls aged 15 to 49 years subjected to physical or sexual violence by a current or former intimate partner in the previous 12 months	400	37.13024774	30.65365973	JOR	Jordan	11	40-49	ANNUAL	PERCENT																		
2017.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls aged 15 to 49 years subjected to physical or sexual violence by a current or former intimate partner in the previous 12 months	400	37.13024774	30.65365973	JOR	Jordan	12	15-24	ANNUAL	PERCENT																		
2017.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls aged 15 to 49 years subjected to physical or sexual violence by a current or former intimate partner in the previous 12 months	400	37.13024774	30.65365973	JOR	Jordan	13	35-49	ANNUAL	PERCENT																		
