geoAreaCode	years	Age	Freq	Sex	Units	sliceId	X	Y	OBJECTID	ISO3CD	geoAreaName	series	seriesDescription	value	valueType	time_detail	source	Nature
854	2015	15+	ANNUAL	FEMALE	PERCENT	3	-1.742843829	12.27491081	23	BFA	Burkina Faso	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	1.8	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
858	2015	15+	ANNUAL	BOTHSEX	PERCENT	1	-56.01387025	-32.8002838	247	URY	Uruguay	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	18.1	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
858	2015	15+	ANNUAL	MALE	PERCENT	2	-56.01387025	-32.8002838	247	URY	Uruguay	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	21.4	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
858	2015	15+	ANNUAL	FEMALE	PERCENT	3	-56.01387025	-32.8002838	247	URY	Uruguay	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	15.1	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
860	2015	15+	ANNUAL	BOTHSEX	PERCENT	1	63.11944558	41.77560518	249	UZB	Uzbekistan	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	12.8	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
860	2015	15+	ANNUAL	MALE	PERCENT	2	63.11944558	41.77560518	249	UZB	Uzbekistan	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	25.0	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
860	2015	15+	ANNUAL	FEMALE	PERCENT	3	63.11944558	41.77560518	249	UZB	Uzbekistan	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	1.3	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
862	2015	15+	ANNUAL	BOTHSEX	PERCENT	1	-66.15642084	7.121324748	253	VEN	Venezuela (Bolivarian Republic)							
862	2015	15+	ANNUAL	MALE	PERCENT	2	-66.15642084	7.121324748	253	VEN	Venezuela (Bolivarian Republic)							
862	2015	15+	ANNUAL	FEMALE	PERCENT	3	-66.15642084	7.121324748	253	VEN	Venezuela (Bolivarian Republic)							
876	2015	15+	ANNUAL	BOTHSEX	PERCENT	1	-176.2034788	-13.28471201	258	WLF	Wallis and Futuna Islands							
876	2015	15+	ANNUAL	MALE	PERCENT	2	-176.2034788	-13.28471201	258	WLF	Wallis and Futuna Islands							
876	2015	15+	ANNUAL	FEMALE	PERCENT	3	-176.2034788	-13.28471201	258	WLF	Wallis and Futuna Islands							
882	2015	15+	ANNUAL	BOTHSEX	PERCENT	1	-172.4430749	-13.61541469	259	WSM	Samoa	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	28.5	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
882	2015	15+	ANNUAL	MALE	PERCENT	2	-172.4430749	-13.61541469	259	WSM	Samoa	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	39.4	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
882	2015	15+	ANNUAL	FEMALE	PERCENT	3	-172.4430749	-13.61541469	259	WSM	Samoa	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	17.0	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
887	2015	15+	ANNUAL	BOTHSEX	PERCENT	1	45.22389143	15.22242099	282	YEM	Yemen	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	18.7	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
887	2015	15+	ANNUAL	MALE	PERCENT	2	45.22389143	15.22242099	282	YEM	Yemen	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	29.4	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
887	2015	15+	ANNUAL	FEMALE	PERCENT	3	45.22389143	15.22242099	282	YEM	Yemen	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	7.9	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
894	2015	15+	ANNUAL	BOTHSEX	PERCENT	1	27.850329	-14.59701056	284	ZMB	Zambia	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	14.0	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
894	2015	15+	ANNUAL	MALE	PERCENT	2	27.850329	-14.59701056	284	ZMB	Zambia	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	25.0	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
894	2015	15+	ANNUAL	FEMALE	PERCENT	3	27.850329	-14.59701056	284	ZMB	Zambia	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	3.2	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
