series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Freq	Location	Units	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	562	9.400167877	17.42143036	NER	Niger	2	ANNUAL	RURAL	PERCENT	1.47109	1.683722	1.89212	2.102351	2.320482	2.552579	1.5	3.081307	3.380275	3.697886	4.030411	4.8	5.2	5.080185	5.435702	4.9092596	2014	5.435702		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	562	9.400167877	17.42143036	NER	Niger	3	ANNUAL	URBAN	PERCENT	41.621162	42.980798	44.277523	45.503042	46.644411	29.750072	47.2	49.51862	50.289101	50.974016	51.588619	59.9	61.8	53.078915	53.483477	55.9702022	2014	53.483477		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	566	8.097363256	9.585789025	NGA	Nigeria	1	ANNUAL	ALLAREA	PERCENT	42.651463	43.703072	44.747433	52.2	46.830021	47.876041	48.930416	49.996098	50.3	52.157204	48	55.9	55.446991	55.6	57.652138	54.5198258	2014	57.652138		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	566	8.097363256	9.585789025	NGA	Nigeria	2	ANNUAL	RURAL	PERCENT	24.480545	25.468855	26.452929	33.8	28.432644	29.440418	30.468225	31.5205	31.4	33.688431	34.9	35.5	37.042866	34.4	39.30463	36.2294992	2014	39.30463		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	566	8.097363256	9.585789025	NGA	Nigeria	3	ANNUAL	URBAN	PERCENT	76.635877	76.589483	76.563875	84.9	76.578192	76.621723	76.689568	76.782749	84.8	77.054574	79.8	87.1	77.729352	83.6	78.390114	81.3238932	2014	78.390114		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	570	-169.8601693	-19.05000475	NIU	Niue	1	ANNUAL	ALLAREA	PERCENT																				
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	570	-169.8601693	-19.05000475	NIU	Niue	2	ANNUAL	RURAL	PERCENT																				
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	570	-169.8601693	-19.05000475	NIU	Niue	3	ANNUAL	URBAN	PERCENT																				
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	574	167.9515548	-29.03230018	NFK	Norfolk Island	1	ANNUAL	ALLAREA	PERCENT																				
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	574	167.9515548	-29.03230018	NFK	Norfolk Island	2	ANNUAL	RURAL	PERCENT																				
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	574	167.9515548	-29.03230018	NFK	Norfolk Island	3	ANNUAL	URBAN	PERCENT																				
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	578	11.47846389	61.34311134	NOR	Norway	1	ANNUAL	ALLAREA	PERCENT	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	2014	100		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	578	11.47846389	61.34311134	NOR	Norway	2	ANNUAL	RURAL	PERCENT	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	2014	100		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	578	11.47846389	61.34311134	NOR	Norway	3	ANNUAL	URBAN	PERCENT	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	2014	100		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	580	145.7582114	15.19099517	MNP	Northern Mariana Islands	1	ANNUAL	ALLAREA	PERCENT	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	2014	100		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	580	145.7582114	15.19099517	MNP	Northern Mariana Islands	2	ANNUAL	RURAL	PERCENT	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	2014	100		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	580	145.7582114	15.19099517	MNP	Northern Mariana Islands	3	ANNUAL	URBAN	PERCENT	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	2014	100		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	581	-162.4343752	5.874443968	UMI	US Minor Outlying Islands	1	ANNUAL	ALLAREA	PERCENT																				
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	581	-162.4343752	5.874443968	UMI	US Minor Outlying Islands	2	ANNUAL	RURAL	PERCENT																				
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	581	-162.4343752	5.874443968	UMI	US Minor Outlying Islands	3	ANNUAL	URBAN	PERCENT																				
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	583	158.225216	6.880670092	FSM	Micronesia, Federated States of	1	ANNUAL	ALLAREA	PERCENT	46	48.119789	49.90456	51.685986	53.467964	55.254395	57.049175	58.855263	60.671852	62.497189	64.53152	66.167114	68.008202	69.851036	71.69416	68.0504064	2014	71.69416		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	583	158.225216	6.880670092	FSM	Micronesia, Federated States of	2	ANNUAL	RURAL	PERCENT	10	16.090202	20.617109	25.145851	29.682491	34.233097	38.803738	43.398846	48.016323	52.652443	58.594837	61.965698	66.635376	71.308777	75.982811	66.8974998	2014	75.982811		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	583	158.225216	6.880670092	FSM	Micronesia, Federated States of	3	ANNUAL	URBAN	PERCENT	70	100	100	100	100	100	100	100	100	96.788438	84.591277	80.8038	72.786766	64.784203	56.818255	71.9568602	2014	56.818255		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	584	171.0839119	7.110213497	MHL	Marshall Islands	1	ANNUAL	ALLAREA	PERCENT	68.113693	69.658539	71.196152	72.730408	74.265228	75.804489	77.352112	72.3	80.480461	82.058632	83.643806	89.919607	86.828148	88.42382	90.019791	87.7670344	2014	90.019791		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	584	171.0839119	7.110213497	MHL	Marshall Islands	2	ANNUAL	RURAL	PERCENT	26.35824	30.164221	33.965965	37.769543	41.581024	45.406467	49.251945	32.1	57.014206	60.925163	64.851036	83.730902	72.732613	76.680855	80.629715	75.7250242	2014	80.629715		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	584	171.0839119	7.110213497	MHL	Marshall Islands	3	ANNUAL	URBAN	PERCENT	87.442102	87.67382	87.933388	88.220489	88.540445	88.893791	89.281943	91.6	90.168918	90.664922	91.192266	92.49704	92.339405	92.954527	93.595083	92.5156642	2014	93.595083		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	585	134.5733878	7.502307591	PLW	Palau	1	ANNUAL	ALLAREA	PERCENT	98.389229	98.409637	98.422806	98.432625	98.443001	98.916507	98.480995	98.51548	98.560463	98.614197	98.674927	98.740906	97.630426	98.881615	99.8103	98.7476348	2014	99.8103		G
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	585	134.5733878	7.502307591	PLW	Palau	2	ANNUAL	RURAL	PERCENT	96.988808	96.968292	96.943535	96.920616	96.905602	97.549592	96.923531	96.966972	97.032791	97.117256	97.216629	97.327194	96.246897	97.566956	98.6	97.3915352	2014	98.6		G
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	585	134.5733878	7.502307591	PLW	Palau	3	ANNUAL	URBAN	PERCENT						99.699298	98.894441	98.89678	98.910311	98.933873	98.966108	99.005534	98.490975	99.099662	100	99.1124558	2014	100		G
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	586	68.80479684	29.36491634	PAK	Pakistan	1	ANNUAL	ALLAREA	PERCENT	75.193222	77.7	78.337898	79.903267	81.469193	83.85	84.618294	89.2	87.808861	90.73	91.034424	91.37	94.280983	93.6	97.534843	93.56405	2014	97.534843		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	586	68.80479684	29.36491634	PAK	Pakistan	2	ANNUAL	RURAL	PERCENT	65.126022	67.233963	69.337677	71.443222	73.556671	74.27	77.831528	84.4	82.197723	87.1	86.638489	87.9	91.123993	90.5	95.625038	90.357504	2014	95.625038		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	586	68.80479684	29.36491634	PAK	Pakistan	3	ANNUAL	URBAN	PERCENT	95.490069	98.526306	96.004999	96.278228	96.563537	96.4	97.178067	98.3	97.86429	97.73	98.649897	98.08	99.558828	99.8	100	99.217745	2014	100		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	591	-81.26616623	8.450965746	PAN	Panama	1	ANNUAL	ALLAREA	PERCENT	81.40141	81.492363	82.240997	87.8	83.732132	84.482422	85.241066	86.011017	86.791473	87.580673	86.85	89.178322	89.983276	89.1	91.596962	89.341712	2014	91.596962		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	591	-81.26616623	8.450965746	PAN	Panama	2	ANNUAL	RURAL	PERCENT	52.16	53.516617	54.37043	55.226074	56.089619	56.967133	57.864677	58.786686	59.731068	60.694096	61.65	62.661156	63.657738	64.658051	65.658981	63.6571852	2014	65.658981		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	591	-81.26616623	8.450965746	PAN	Panama	3	ANNUAL	URBAN	PERCENT	97.19	98.282112	98.758095	100	99.705629	100	100	100	100	100	98.7	100	100	100	100	99.74	2014	100		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	598	145.8587761	-6.756057077	PNG	Papua New Guinea	1	ANNUAL	ALLAREA	PERCENT	12.328614	12.87559	13.415321	13.951707	14.488647	15.030037	12.4	16.140827	16.712376	17.292673	19.5	18.472517	19.068563	19.666361	20.26445	19.3943782	2014	20.26445		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	598	145.8587761	-6.756057077	PNG	Papua New Guinea	2	ANNUAL	RURAL	PERCENT	4.573113	5.025496	5.473645	5.923627	6.381509	6.853357	6.5	7.861586	8.400305	8.957667	9	10.113404	10.704323	11.29897	11.894238	10.602187	2014	11.894238		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	598	145.8587761	-6.756057077	PNG	Papua New Guinea	3	ANNUAL	URBAN	PERCENT	63.309086	64.57711	65.802419	66.992222	68.140774	69.227939	61.3	71.192425	72.069929	72.891101	71.2	74.414297	75.133861	75.77761	76.354891	74.5761318	2014	76.354891		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	600	-60.54854225	-21.70216237	PRY	Paraguay	1	ANNUAL	ALLAREA	PERCENT	88.667046	91.04207	91.666443	92.558399	93.249876	94.686886	96.749045	96.452771	96.677896	96.891335	97.43086	98.23656	97.835616	99.015884	99.000716	98.3039272	2014	99.000716		G
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	600	-60.54854225	-21.70216237	PRY	Paraguay	2	ANNUAL	RURAL	PERCENT	77.073189	82.037194	82.57199	84.989224	86.986468	88.99675	94.092832	92.742488	93.256852	94.596283	94.268077	96.253098	95.143326	97.892911	97.74687	96.2608564	2014	97.74687		G
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	600	-60.54854225	-21.70216237	PRY	Paraguay	3	ANNUAL	URBAN	PERCENT	98.026823	97.925846	97.754926	97.80421	97.533542	98.394309	98.536399	98.833535	99.009049	98.388943	99.495933	99.555902	99.638662	99.771428	99.831939	99.6587728	2014	99.831939		G
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	604	-71.82093277	-13.58939705	PER	Peru	1	ANNUAL	ALLAREA	PERCENT	72.496495	72.113111	74.382688	74.380966	75.692357	77.173645	80.157275	81.988131	84.678343	86.42432	88.123061	89.707491	91.099508	92.135365	92.919989	90.7970828	2014	92.919989		G
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	604	-71.82093277	-13.58939705	PER	Peru	2	ANNUAL	RURAL	PERCENT	28.944198	27.617721	29.971636	29.695809	32.028739	34.584732	39.626711	45.41024	50.133503	55.129787	58.5864	64.237932	68.558489	71.597192	74.504761	67.4969548	2014	74.504761		G
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	604	-71.82093277	-13.58939705	PER	Peru	3	ANNUAL	URBAN	PERCENT	95.160342	92.363804	93.830749	93.762531	94.305688	94.65564	96.160471	95.809539	97.041166	97.476145	98.142493	98.376636	98.629566	98.779725	98.880892	98.5618624	2014	98.880892		G
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	608	120.8601418	14.16591706	PHL	Philippines	1	ANNUAL	ALLAREA	PERCENT	73.581902	74.67231	75.75547	76.6	77.915657	79.000481	80.093651	81.198135	83.3	83.436836	84.567566	85.703545	86.843025	87.5	89.125771	86.7479814	2014	89.125771		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	608	120.8601418	14.16591706	PHL	Philippines	2	ANNUAL	RURAL	PERCENT	57.120903	58.866528	60.607922	59.8	64.102272	65.867363	67.652481	69.462074	72.8	73.144646	75.010162	76.886864	78.771027	81.5	82.547432	78.943097	2014	82.547432		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	608	120.8601418	14.16591706	PHL	Philippines	3	ANNUAL	URBAN	PERCENT	91.446831	92.013458	92.55534	92	93.572713	94.048205	94.50412	94.940356	93.7	95.752919	96.129163	96.472089	96.78486	94.1	97.334203	96.164063	2014	97.334203		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	612	-128.3225873	-24.37538456	PCN	Pitcairn	1	ANNUAL	ALLAREA	PERCENT																				
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	612	-128.3225873	-24.37538456	PCN	Pitcairn	2	ANNUAL	RURAL	PERCENT																				
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	612	-128.3225873	-24.37538456	PCN	Pitcairn	3	ANNUAL	URBAN	PERCENT																				
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	616	19.40660158	52.1226733	POL	Poland	1	ANNUAL	ALLAREA	PERCENT	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	2014	100		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	616	19.40660158	52.1226733	POL	Poland	2	ANNUAL	RURAL	PERCENT	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	2014	100		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	616	19.40660158	52.1226733	POL	Poland	3	ANNUAL	URBAN	PERCENT	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	2014	100		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	620	-7.961599811	39.68509315	PRT	Portugal	1	ANNUAL	ALLAREA	PERCENT	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	2014	100		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	620	-7.961599811	39.68509315	PRT	Portugal	2	ANNUAL	RURAL	PERCENT	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	2014	100		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	620	-7.961599811	39.68509315	PRT	Portugal	3	ANNUAL	URBAN	PERCENT	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	2014	100		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	624	-14.40182514	12.11760394	GNB	Guinea-Bissau	1	ANNUAL	ALLAREA	PERCENT					0.015485	0.083396	0.410801	1.291538	2.600958	4.7	6	9.366148	11.630544	13.896689	17.2	11.6186762	2014	17.2		G
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	624	-14.40182514	12.11760394	GNB	Guinea-Bissau	2	ANNUAL	RURAL	PERCENT	1.644428	1.771038	1.893414	2.017623	2.149732	2.295807	2.461914	2.65249	2.865436	3.097024	3.5	3.601216	3.866361	4.135234	4	3.8205622	2014	4		G
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	624	-14.40182514	12.11760394	GNB	Guinea-Bissau	3	ANNUAL	URBAN	PERCENT											11.8	16.111643	20.412661	24.579349	33.1	21.2007306	2014	33.1		G
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	626	125.9451052	-8.797497247	TLS	Timor-Leste	1	ANNUAL	ALLAREA	PERCENT	24.216759	25.6	27.19313	27.7	30.156118	31.64234	33.136913	36.6	36.159176	37.684303	38	40.753811	42.294689	43.837318	45.380238	42.0532112	2014	45.380238		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	626	125.9451052	-8.797497247	TLS	Timor-Leste	2	ANNUAL	RURAL	PERCENT		0.35895	3.098946	3.2	8.590504	11.354199	14.137927	20.3	19.77669	22.625898	24	28.36533	31.248095	34.134586	37.021706	30.9539434	2014	37.021706		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	626	125.9451052	-8.797497247	TLS	Timor-Leste	3	ANNUAL	URBAN	PERCENT			99.556852	73.6	92.470831	88.454361	84.676878	82.3	77.864349	74.821389	83.4	69.426277	67.07641	64.951562	63.03563	69.5779758	2014	63.03563		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	630	-66.47591017	18.22753799	PRI	Puerto Rico	1	ANNUAL	ALLAREA	PERCENT			100	100	100	100	100	100	100	100	100	100	100	100	100	100	2014	100		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	630	-66.47591017	18.22753799	PRI	Puerto Rico	2	ANNUAL	RURAL	PERCENT			100	100	100	100	100	100	100	100	100	100	100	100	100	100	2014	100		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	630	-66.47591017	18.22753799	PRI	Puerto Rico	3	ANNUAL	URBAN	PERCENT			100	100	100	100	100	100	100	100	100	100	100	100	100	100	2014	100		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	634	51.19152467	25.28355379	QAT	Qatar	1	ANNUAL	ALLAREA	PERCENT	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	2014	100		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	634	51.19152467	25.28355379	QAT	Qatar	2	ANNUAL	RURAL	PERCENT	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	2014	100		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	634	51.19152467	25.28355379	QAT	Qatar	3	ANNUAL	URBAN	PERCENT	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	2014	100		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	638	55.53171398	-21.13183266	REU	Réunion	1	ANNUAL	ALLAREA	PERCENT																				
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	638	55.53171398	-21.13183266	REU	Réunion	2	ANNUAL	RURAL	PERCENT																				
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	638	55.53171398	-21.13183266	REU	Réunion	3	ANNUAL	URBAN	PERCENT																				
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	642	24.98481009	45.83893563	ROU	Romania	1	ANNUAL	ALLAREA	PERCENT	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	2014	100		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	642	24.98481009	45.83893563	ROU	Romania	2	ANNUAL	RURAL	PERCENT	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	2014	100		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	642	24.98481009	45.83893563	ROU	Romania	3	ANNUAL	URBAN	PERCENT	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	2014	100		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	643	99.01404926	61.61899849	RUS	Russian Federation	1	ANNUAL	ALLAREA	PERCENT	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	2014	100		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	643	99.01404926	61.61899849	RUS	Russian Federation	2	ANNUAL	RURAL	PERCENT	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	2014	100		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	643	99.01404926	61.61899849	RUS	Russian Federation	3	ANNUAL	URBAN	PERCENT	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	2014	100		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	646	29.92310194	-1.999842114	RWA	Rwanda	1	ANNUAL	ALLAREA	PERCENT	6.2	5.895784	6.501459	7.103788	7.70667	4.8	8.929688	9.556681	6	10.840413	9.7	10.8	12.814134	15.2	19.8	13.6628268	2014	19.8		G
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	646	29.92310194	-1.999842114	RWA	Rwanda	2	ANNUAL	RURAL	PERCENT	0.9	1.689286	1.955235	2.223018	2.4987	1.3	3.098031	3.432179	2	4.163862	4	2.5	5.363919	7.7	9.1	5.7327838	2014	9.1		G
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	646	29.92310194	-1.999842114	RWA	Rwanda	3	ANNUAL	URBAN	PERCENT	38.9	28.263921	29.053184	29.957813	30.762951	25.1	32.013436	32.478906	28.1	33.207495	44.5	58.2	34.135888	61.5	71.8	54.0271776	2014	71.8		G
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	652	-62.83173536	17.89513362	BLM	Saint Barthélemy	1	ANNUAL	ALLAREA	PERCENT																				
