series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Age	Freq	Location	Sex	Units	Bounds	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2017.Q2.G.01	SH_STA_MORT	Maternal mortality ratio	548	167.0679779	-15.34445547	VUT	Vanuatu	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PER_100000_LIVE_BIRTHS	MP	225	217	206	199	192	184	175	167	157	151	144	137	132	127	121	116	110	106	101	98	94	91	87	84	81	78	84.2	2015	78	Estimates by WHO, UNICEF, UNFPA, World Bank Group and the United Nations Population Division. Full report and data files available at: http://www.who.int/reproductivehealth/publications/monitoring/maternal-mortality-2015/en/"	E
2017.Q2.G.01	SH_STA_MORT	Maternal mortality ratio	554	170.4755673	-43.98721568	NZL	New Zealand	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PER_100000_LIVE_BIRTHS	UB	21	20	18	17	16	18	17	16	15	16	14	14	15	15	15	16	15	15	14	15	15	15	14	14	14	14	14.2	2015	14	Estimates by WHO, UNICEF, UNFPA, World Bank Group and the United Nations Population Division.	E
2017.Q2.G.01	SH_STA_MORT	Maternal mortality ratio	554	170.4755673	-43.98721568	NZL	New Zealand	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PER_100000_LIVE_BIRTHS	LB	16	15	14	13	12	13	12	11	11	11	10	11	11	12	12	12	11	12	11	11	11	11	10	10	9	9	9.8	2015	9	Estimates by WHO, UNICEF, UNFPA, World Bank Group and the United Nations Population Division.	E
2017.Q2.G.01	SH_STA_MORT	Maternal mortality ratio	554	170.4755673	-43.98721568	NZL	New Zealand	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PER_100000_LIVE_BIRTHS	MP	18	17	16	15	14	15	15	14	13	14	12	13	13	13	13	14	13	13	12	12	13	12	12	12	11	11	11.6	2015	11	Estimates by WHO, UNICEF, UNFPA, World Bank Group and the United Nations Population Division. Full report and data files available at: http://www.who.int/reproductivehealth/publications/monitoring/maternal-mortality-2015/en/"	E
2017.Q2.G.01	SH_STA_MORT	Maternal mortality ratio	558	-85.03060315	12.84210839	NIC	Nicaragua	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PER_100000_LIVE_BIRTHS	UB	210	239	222	240	233	245	257	251	283	240	234	250	238	219	220	220	190	199	194	201	196	183	199	197	196	196	194.2	2015	196	Estimates by WHO, UNICEF, UNFPA, World Bank Group and the United Nations Population Division.	E
2017.Q2.G.01	SH_STA_MORT	Maternal mortality ratio	558	-85.03060315	12.84210839	NIC	Nicaragua	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PER_100000_LIVE_BIRTHS	LB	142	168	160	174	170	181	189	185	209	178	174	187	178	164	165	166	143	149	143	146	141	129	136	129	122	115	126.2	2015	115	Estimates by WHO, UNICEF, UNFPA, World Bank Group and the United Nations Population Division.	E
2017.Q2.G.01	SH_STA_MORT	Maternal mortality ratio	558	-85.03060315	12.84210839	NIC	Nicaragua	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PER_100000_LIVE_BIRTHS	MP	173	200	188	204	199	212	220	215	242	205	202	215	204	188	189	190	164	171	167	171	166	153	164	159	154	150	156	2015	150	Estimates by WHO, UNICEF, UNFPA, World Bank Group and the United Nations Population Division. Full report and data files available at: http://www.who.int/reproductivehealth/publications/monitoring/maternal-mortality-2015/en/"	E
2017.Q2.G.01	SH_STA_MORT	Maternal mortality ratio	562	9.400167877	17.42143036	NER	Niger	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PER_100000_LIVE_BIRTHS	UB	1090	1070	1070	1060	1050	1050	1040	1040	1030	1020	996	984	965	942	917	896	884	870	846	830	834	816	804	788	773	752	786.6	2015	752	Estimates by WHO, UNICEF, UNFPA, World Bank Group and the United Nations Population Division.	E
2017.Q2.G.01	SH_STA_MORT	Maternal mortality ratio	562	9.400167877	17.42143036	NER	Niger	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PER_100000_LIVE_BIRTHS	LB	691	682	674	669	663	656	655	653	654	647	639	636	628	616	602	589	577	566	549	531	520	497	481	457	433	411	455.8	2015	411	Estimates by WHO, UNICEF, UNFPA, World Bank Group and the United Nations Population Division.	E
2017.Q2.G.01	SH_STA_MORT	Maternal mortality ratio	562	9.400167877	17.42143036	NER	Niger	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PER_100000_LIVE_BIRTHS	MP	873	858	848	839	836	828	823	818	811	805	794	786	774	757	738	723	711	699	679	661	657	635	619	596	574	553	595.4	2015	553	Estimates by WHO, UNICEF, UNFPA, World Bank Group and the United Nations Population Division. Full report and data files available at: http://www.who.int/reproductivehealth/publications/monitoring/maternal-mortality-2015/en/"	E
2017.Q2.G.01	SH_STA_MORT	Maternal mortality ratio	566	8.097363256	9.585789025	NGA	Nigeria	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PER_100000_LIVE_BIRTHS	UB	1820	1790	1760	1740	1720	1690	1670	1650	1620	1580	1520	1470	1390	1300	1230	1180	1110	1110	1040	1130	1130	1090	1100	1130	1150	1180	1130	2015	1180	Estimates by WHO, UNICEF, UNFPA, World Bank Group and the United Nations Population Division.	E
2017.Q2.G.01	SH_STA_MORT	Maternal mortality ratio	566	8.097363256	9.585789025	NGA	Nigeria	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PER_100000_LIVE_BIRTHS	LB	893	895	892	888	885	875	881	881	875	871	866	858	830	803	772	747	704	700	653	693	673	636	626	617	610	596	617	2015	596	Estimates by WHO, UNICEF, UNFPA, World Bank Group and the United Nations Population Division.	E
2017.Q2.G.01	SH_STA_MORT	Maternal mortality ratio	566	8.097363256	9.585789025	NGA	Nigeria	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PER_100000_LIVE_BIRTHS	MP	1350	1320	1300	1280	1270	1250	1250	1240	1220	1200	1170	1140	1090	1040	986	946	890	884	829	883	867	824	819	821	820	814	819.6	2015	814	Estimates by WHO, UNICEF, UNFPA, World Bank Group and the United Nations Population Division. Full report and data files available at: http://www.who.int/reproductivehealth/publications/monitoring/maternal-mortality-2015/en/"	E
2017.Q2.G.01	SH_STA_MORT	Maternal mortality ratio	570	-169.8601693	-19.05000475	NIU	Niue	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PER_100000_LIVE_BIRTHS	UB																															
2017.Q2.G.01	SH_STA_MORT	Maternal mortality ratio	570	-169.8601693	-19.05000475	NIU	Niue	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PER_100000_LIVE_BIRTHS	LB																															
2017.Q2.G.01	SH_STA_MORT	Maternal mortality ratio	570	-169.8601693	-19.05000475	NIU	Niue	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PER_100000_LIVE_BIRTHS	MP																															
2017.Q2.G.01	SH_STA_MORT	Maternal mortality ratio	574	167.9515548	-29.03230018	NFK	Norfolk Island	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PER_100000_LIVE_BIRTHS	UB																															
2017.Q2.G.01	SH_STA_MORT	Maternal mortality ratio	574	167.9515548	-29.03230018	NFK	Norfolk Island	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PER_100000_LIVE_BIRTHS	LB																															
2017.Q2.G.01	SH_STA_MORT	Maternal mortality ratio	574	167.9515548	-29.03230018	NFK	Norfolk Island	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PER_100000_LIVE_BIRTHS	MP																															
2017.Q2.G.01	SH_STA_MORT	Maternal mortality ratio	578	11.47846389	61.34311134	NOR	Norway	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PER_100000_LIVE_BIRTHS	UB	8	8	8	8	8	8	8	8	8	8	8	8	8	8	9	8	8	7	7	7	7	7	6	7	7	6	6.6	2015	6	Estimates by WHO, UNICEF, UNFPA, World Bank Group and the United Nations Population Division.	E
2017.Q2.G.01	SH_STA_MORT	Maternal mortality ratio	578	11.47846389	61.34311134	NOR	Norway	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PER_100000_LIVE_BIRTHS	LB	6	6	6	6	6	6	6	5	6	6	6	6	5	6	6	6	5	5	5	5	5	5	4	4	4	4	4.2	2015	4	Estimates by WHO, UNICEF, UNFPA, World Bank Group and the United Nations Population Division.	E
2017.Q2.G.01	SH_STA_MORT	Maternal mortality ratio	578	11.47846389	61.34311134	NOR	Norway	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PER_100000_LIVE_BIRTHS	MP	7	7	7	7	7	7	7	7	7	7	7	7	6	7	7	7	6	6	6	6	6	6	5	5	5	5	5.2	2015	5	Estimates by WHO, UNICEF, UNFPA, World Bank Group and the United Nations Population Division. Full report and data files available at: http://www.who.int/reproductivehealth/publications/monitoring/maternal-mortality-2015/en/"	E
2017.Q2.G.01	SH_STA_MORT	Maternal mortality ratio	580	145.7582114	15.19099517	MNP	Northern Mariana Islands	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PER_100000_LIVE_BIRTHS	UB																															
2017.Q2.G.01	SH_STA_MORT	Maternal mortality ratio	580	145.7582114	15.19099517	MNP	Northern Mariana Islands	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PER_100000_LIVE_BIRTHS	LB																															
2017.Q2.G.01	SH_STA_MORT	Maternal mortality ratio	580	145.7582114	15.19099517	MNP	Northern Mariana Islands	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PER_100000_LIVE_BIRTHS	MP																															
2017.Q2.G.01	SH_STA_MORT	Maternal mortality ratio	581	-162.4343752	5.874443968	UMI	US Minor Outlying Islands	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PER_100000_LIVE_BIRTHS	UB																															
2017.Q2.G.01	SH_STA_MORT	Maternal mortality ratio	581	-162.4343752	5.874443968	UMI	US Minor Outlying Islands	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PER_100000_LIVE_BIRTHS	LB																															
2017.Q2.G.01	SH_STA_MORT	Maternal mortality ratio	581	-162.4343752	5.874443968	UMI	US Minor Outlying Islands	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PER_100000_LIVE_BIRTHS	MP																															
2017.Q2.G.01	SH_STA_MORT	Maternal mortality ratio	583	158.225216	6.880670092	FSM	Micronesia, Federated States of	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PER_100000_LIVE_BIRTHS	UB	315	313	308	308	307	304	303	304	306	301	298	292	290	283	277	269	260	254	246	239	234	228	222	216	213	211	218	2015	211	Estimates by WHO, UNICEF, UNFPA, World Bank Group and the United Nations Population Division.	E
2017.Q2.G.01	SH_STA_MORT	Maternal mortality ratio	583	158.225216	6.880670092	FSM	Micronesia, Federated States of	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PER_100000_LIVE_BIRTHS	LB	99	97	95	93	90	87	85	84	82	80	77	76	73	71	69	66	64	61	60	57	55	52	50	49	48	46	49	2015	46	Estimates by WHO, UNICEF, UNFPA, World Bank Group and the United Nations Population Division.	E
2017.Q2.G.01	SH_STA_MORT	Maternal mortality ratio	583	158.225216	6.880670092	FSM	Micronesia, Federated States of	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PER_100000_LIVE_BIRTHS	MP	183	179	175	173	169	166	164	161	159	156	153	150	148	143	139	134	130	126	122	118	115	110	107	104	102	100	104.6	2015	100	Estimates by WHO, UNICEF, UNFPA, World Bank Group and the United Nations Population Division. Full report and data files available at: http://www.who.int/reproductivehealth/publications/monitoring/maternal-mortality-2015/en/"	E
2017.Q2.G.01	SH_STA_MORT	Maternal mortality ratio	584	171.0839119	7.110213497	MHL	Marshall Islands	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PER_100000_LIVE_BIRTHS	UB																															
2017.Q2.G.01	SH_STA_MORT	Maternal mortality ratio	584	171.0839119	7.110213497	MHL	Marshall Islands	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PER_100000_LIVE_BIRTHS	LB																															
2017.Q2.G.01	SH_STA_MORT	Maternal mortality ratio	584	171.0839119	7.110213497	MHL	Marshall Islands	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PER_100000_LIVE_BIRTHS	MP																															
2017.Q2.G.01	SH_STA_MORT	Maternal mortality ratio	585	134.5733878	7.502307591	PLW	Palau	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PER_100000_LIVE_BIRTHS	UB																															
2017.Q2.G.01	SH_STA_MORT	Maternal mortality ratio	585	134.5733878	7.502307591	PLW	Palau	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PER_100000_LIVE_BIRTHS	LB																															
2017.Q2.G.01	SH_STA_MORT	Maternal mortality ratio	585	134.5733878	7.502307591	PLW	Palau	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PER_100000_LIVE_BIRTHS	MP																															
2017.Q2.G.01	SH_STA_MORT	Maternal mortality ratio	586	68.80479684	29.36491634	PAK	Pakistan	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PER_100000_LIVE_BIRTHS	UB	656	631	608	580	558	542	525	506	487	468	446	430	411	392	375	362	351	338	332	326	320	313	307	301	292	283	299.2	2015	283	Estimates by WHO, UNICEF, UNFPA, World Bank Group and the United Nations Population Division.	E
2017.Q2.G.01	SH_STA_MORT	Maternal mortality ratio	586	68.80479684	29.36491634	PAK	Pakistan	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PER_100000_LIVE_BIRTHS	LB	288	279	268	258	249	242	235	227	221	214	208	202	195	187	180	172	164	158	150	144	138	133	126	121	116	111	121.4	2015	111	Estimates by WHO, UNICEF, UNFPA, World Bank Group and the United Nations Population Division.	E
2017.Q2.G.01	SH_STA_MORT	Maternal mortality ratio	586	68.80479684	29.36491634	PAK	Pakistan	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PER_100000_LIVE_BIRTHS	MP	431	418	403	388	375	363	353	342	330	318	306	294	282	271	259	249	239	230	223	217	211	204	197	190	184	178	190.6	2015	178	Estimates by WHO, UNICEF, UNFPA, World Bank Group and the United Nations Population Division. Full report and data files available at: http://www.who.int/reproductivehealth/publications/monitoring/maternal-mortality-2015/en/"	E
2017.Q2.G.01	SH_STA_MORT	Maternal mortality ratio	591	-81.26616623	8.450965746	PAN	Panama	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PER_100000_LIVE_BIRTHS	UB	119	114	111	107	99	109	101	110	111	93	92	89	95	100	96	99	100	102	105	108	118	119	119	120	120	121	119.8	2015	121	Estimates by WHO, UNICEF, UNFPA, World Bank Group and the United Nations Population Division.	E
2017.Q2.G.01	SH_STA_MORT	Maternal mortality ratio	591	-81.26616623	8.450965746	PAN	Panama	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PER_100000_LIVE_BIRTHS	LB	86	82	80	76	72	80	76	83	86	72	72	70	75	79	76	78	79	79	81	82	88	87	86	83	80	77	82.6	2015	77	Estimates by WHO, UNICEF, UNFPA, World Bank Group and the United Nations Population Division.	E
2017.Q2.G.01	SH_STA_MORT	Maternal mortality ratio	591	-81.26616623	8.450965746	PAN	Panama	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PER_100000_LIVE_BIRTHS	MP	102	98	96	91	85	94	89	96	98	82	82	79	85	88	85	87	88	89	92	94	101	102	101	99	97	94	98.6	2015	94	Estimates by WHO, UNICEF, UNFPA, World Bank Group and the United Nations Population Division. Full report and data files available at: http://www.who.int/reproductivehealth/publications/monitoring/maternal-mortality-2015/en/"	E
2017.Q2.G.01	SH_STA_MORT	Maternal mortality ratio	598	145.8587761	-6.756057077	PNG	Papua New Guinea	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PER_100000_LIVE_BIRTHS	UB	843	809	774	747	726	713	712	707	702	696	682	662	639	607	583	551	529	527	532	522	504	489	479	473	465	457	472.6	2015	457	Estimates by WHO, UNICEF, UNFPA, World Bank Group and the United Nations Population Division.	E
2017.Q2.G.01	SH_STA_MORT	Maternal mortality ratio	598	145.8587761	-6.756057077	PNG	Papua New Guinea	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PER_100000_LIVE_BIRTHS	LB	265	251	236	226	215	207	202	196	192	185	177	169	163	152	144	136	130	127	125	118	114	110	107	105	101	98	104.2	2015	98	Estimates by WHO, UNICEF, UNFPA, World Bank Group and the United Nations Population Division.	E
2017.Q2.G.01	SH_STA_MORT	Maternal mortality ratio	598	145.8587761	-6.756057077	PNG	Papua New Guinea	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PER_100000_LIVE_BIRTHS	MP	470	447	427	405	388	377	371	365	360	353	342	330	318	305	290	277	264	259	258	249	238	231	227	224	220	215	223.4	2015	215	Estimates by WHO, UNICEF, UNFPA, World Bank Group and the United Nations Population Division. Full report and data files available at: http://www.who.int/reproductivehealth/publications/monitoring/maternal-mortality-2015/en/"	E
2017.Q2.G.01	SH_STA_MORT	Maternal mortality ratio	600	-60.54854225	-21.70216237	PRY	Paraguay	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PER_100000_LIVE_BIRTHS	UB	178	175	174	172	169	169	174	161	159	166	176	176	182	186	206	181	189	168	169	177	159	167	162	161	162	163	163	2015	163	Estimates by WHO, UNICEF, UNFPA, World Bank Group and the United Nations Population Division.	E
2017.Q2.G.01	SH_STA_MORT	Maternal mortality ratio	600	-60.54854225	-21.70216237	PRY	Paraguay	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PER_100000_LIVE_BIRTHS	LB	124	124	125	125	126	127	133	125	125	133	142	142	144	146	161	141	147	132	132	138	123	127	121	116	112	107	116.6	2015	107	Estimates by WHO, UNICEF, UNFPA, World Bank Group and the United Nations Population Division.	E
2017.Q2.G.01	SH_STA_MORT	Maternal mortality ratio	600	-60.54854225	-21.70216237	PRY	Paraguay	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PER_100000_LIVE_BIRTHS	MP	150	149	149	147	147	147	153	143	143	149	158	157	160	163	181	159	166	148	149	155	139	145	139	136	134	132	137.2	2015	132	Estimates by WHO, UNICEF, UNFPA, World Bank Group and the United Nations Population Division. Full report and data files available at: http://www.who.int/reproductivehealth/publications/monitoring/maternal-mortality-2015/en/"	E
2017.Q2.G.01	SH_STA_MORT	Maternal mortality ratio	604	-71.82093277	-13.58939705	PER	Peru	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PER_100000_LIVE_BIRTHS	UB	325	310	295	277	265	254	244	220	201	186	164	145	140	134	134	126	109	105	109	104	102	95	85	83	82	80	85	2015	80	Estimates by WHO, UNICEF, UNFPA, World Bank Group and the United Nations Population Division.	E
2017.Q2.G.01	SH_STA_MORT	Maternal mortality ratio	604	-71.82093277	-13.58939705	PER	Peru	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PER_100000_LIVE_BIRTHS	LB	207	203	197	189	183	177	172	158	147	138	124	113	111	108	109	103	89	86	89	83	80	73	63	60	56	54	61.2	2015	54	Estimates by WHO, UNICEF, UNFPA, World Bank Group and the United Nations Population Division.	E
2017.Q2.G.01	SH_STA_MORT	Maternal mortality ratio	604	-71.82093277	-13.58939705	PER	Peru	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PER_100000_LIVE_BIRTHS	MP	251	243	234	223	215	206	199	181	168	157	140	126	124	120	121	114	99	95	99	94	92	85	75	72	70	68	74	2015	68	Estimates by WHO, UNICEF, UNFPA, World Bank Group and the United Nations Population Division. Full report and data files available at: http://www.who.int/reproductivehealth/publications/monitoring/maternal-mortality-2015/en/"	E
2017.Q2.G.01	SH_STA_MORT	Maternal mortality ratio	608	120.8601418	14.16591706	PHL	Philippines	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PER_100000_LIVE_BIRTHS	UB	175	153	157	152	135	136	136	132	136	130	138	144	144	145	150	154	160	165	169	176	178	180	181	179	177	175	178.4	2015	175	Estimates by WHO, UNICEF, UNFPA, World Bank Group and the United Nations Population Division.	E
2017.Q2.G.01	SH_STA_MORT	Maternal mortality ratio	608	120.8601418	14.16591706	PHL	Philippines	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PER_100000_LIVE_BIRTHS	LB	126	113	120	118	107	109	109	107	109	105	110	114	112	110	109	108	107	107	105	106	103	101	98	94	90	87	94	2015	87	Estimates by WHO, UNICEF, UNFPA, World Bank Group and the United Nations Population Division.	E
2017.Q2.G.01	SH_STA_MORT	Maternal mortality ratio	608	120.8601418	14.16591706	PHL	Philippines	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PER_100000_LIVE_BIRTHS	MP	152	134	139	135	121	122	122	119	122	117	124	128	127	125	126	127	127	128	129	131	129	127	126	121	117	114	121	2015	114	Estimates by WHO, UNICEF, UNFPA, World Bank Group and the United Nations Population Division. Full report and data files available at: http://www.who.int/reproductivehealth/publications/monitoring/maternal-mortality-2015/en/"	E
2017.Q2.G.01	SH_STA_MORT	Maternal mortality ratio	612	-128.3225873	-24.37538456	PCN	Pitcairn	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PER_100000_LIVE_BIRTHS	UB																															
2017.Q2.G.01	SH_STA_MORT	Maternal mortality ratio	612	-128.3225873	-24.37538456	PCN	Pitcairn	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PER_100000_LIVE_BIRTHS	LB																															
2017.Q2.G.01	SH_STA_MORT	Maternal mortality ratio	612	-128.3225873	-24.37538456	PCN	Pitcairn	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PER_100000_LIVE_BIRTHS	MP																															
2017.Q2.G.01	SH_STA_MORT	Maternal mortality ratio	616	19.40660158	52.1226733	POL	Poland	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PER_100000_LIVE_BIRTHS	UB	19	20	19	17	16	15	13	12	11	11	10	9	8	7	7	6	6	6	5	5	4	4	4	4	4	4	4	2015	4	Estimates by WHO, UNICEF, UNFPA, World Bank Group and the United Nations Population Division.	E
2017.Q2.G.01	SH_STA_MORT	Maternal mortality ratio	616	19.40660158	52.1226733	POL	Poland	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PER_100000_LIVE_BIRTHS	LB	15	15	14	13	12	11	10	9	8	8	7	6	6	5	5	5	4	4	4	3	3	3	3	2	2	2	2.4	2015	2	Estimates by WHO, UNICEF, UNFPA, World Bank Group and the United Nations Population Division.	E
2017.Q2.G.01	SH_STA_MORT	Maternal mortality ratio	616	19.40660158	52.1226733	POL	Poland	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PER_100000_LIVE_BIRTHS	MP	17	17	16	15	14	13	12	11	10	9	8	7	7	6	6	6	5	5	4	4	4	3	3	3	3	3	3	2015	3	Estimates by WHO, UNICEF, UNFPA, World Bank Group and the United Nations Population Division. Full report and data files available at: http://www.who.int/reproductivehealth/publications/monitoring/maternal-mortality-2015/en/"	E
2017.Q2.G.01	SH_STA_MORT	Maternal mortality ratio	620	-7.961599811	39.68509315	PRT	Portugal	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PER_100000_LIVE_BIRTHS	UB	20	19	19	19	17	17	17	17	16	15	15	15	14	14	13	13	12	13	13	13	13	12	13	13	13	13	12.8	2015	13	Estimates by WHO, UNICEF, UNFPA, World Bank Group and the United Nations Population Division.	E
2017.Q2.G.01	SH_STA_MORT	Maternal mortality ratio	620	-7.961599811	39.68509315	PRT	Portugal	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PER_100000_LIVE_BIRTHS	LB	15	15	15	14	13	13	13	13	13	12	12	12	11	11	10	11	10	10	10	10	10	9	9	9	9	9	9	2015	9	Estimates by WHO, UNICEF, UNFPA, World Bank Group and the United Nations Population Division.	E
2017.Q2.G.01	SH_STA_MORT	Maternal mortality ratio	620	-7.961599811	39.68509315	PRT	Portugal	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PER_100000_LIVE_BIRTHS	MP	17	17	17	16	15	15	15	15	14	14	13	13	13	12	12	12	11	11	11	11	11	10	11	10	10	10	10.2	2015	10	Estimates by WHO, UNICEF, UNFPA, World Bank Group and the United Nations Population Division. Full report and data files available at: http://www.who.int/reproductivehealth/publications/monitoring/maternal-mortality-2015/en/"	E
2017.Q2.G.01	SH_STA_MORT	Maternal mortality ratio	624	-14.40182514	12.11760394	GNB	Guinea-Bissau	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PER_100000_LIVE_BIRTHS	UB	1540	1490	1450	1420	1380	1350	1360	1360	1380	1410	1450	1450	1450	1420	1380	1320	1270	1210	1160	1120	1100	1080	1070	1080	1090	1090	1082	2015	1090	Estimates by WHO, UNICEF, UNFPA, World Bank Group and the United Nations Population Division.	E
2017.Q2.G.01	SH_STA_MORT	Maternal mortality ratio	624	-14.40182514	12.11760394	GNB	Guinea-Bissau	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PER_100000_LIVE_BIRTHS	LB	512	495	475	453	436	421	417	412	412	415	417	416	412	402	387	370	350	328	308	294	288	284	278	279	277	273	278.2	2015	273	Estimates by WHO, UNICEF, UNFPA, World Bank Group and the United Nations Population Division.	E
